latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
37.77024,-96.38326,308.44,3.18,1.69,2025-04-08,1537,T,67,6.1NRT,287.12,43.51,D
37.7588,-95.71899,302.51,2.87,1.62,2025-04-08,1537,T,44,6.1NRT,286.51,19.92,D
37.77084,-96.39052,311.6,3.18,1.69,2025-04-08,1537,T,71,6.1NRT,287.17,55.94,D
37.71793,-95.75481,304.05,2.88,1.62,2025-04-08,1537,T,58,6.1NRT,286.19,25.39,D
37.1345,-89.62849,314.28,1.21,1.09,2025-04-08,1537,T,75,6.1NRT,285.06,18.87,D
36.16402,-83.40005,300,1.19,1.08,2025-04-08,1537,T,11,6.1NRT,286.97,5.33,D
35.43917,-80.66013,305.08,1.73,1.29,2025-04-08,1537,T,61,6.1NRT,290.06,13.13,D
37.36566,-96.37817,302.92,3.14,1.68,2025-04-08,1537,T,54,6.1NRT,286.83,25.97,D
34.79498,-78.48132,302.1,2.47,1.51,2025-04-08,1537,T,25,6.1NRT,289.22,14.88,D
34.79903,-78.48691,301.27,2.47,1.51,2025-04-08,1537,T,46,6.1NRT,288.4,15.35,D
34.79359,-78.46136,302.68,2.48,1.52,2025-04-08,1537,T,53,6.1NRT,288,18.64,D
36.98018,-95.40289,303.39,2.69,1.57,2025-04-08,1537,T,56,6.1NRT,287.01,22.13,D
36.98643,-95.37994,313.08,2.68,1.57,2025-04-08,1537,T,73,6.1NRT,287.49,50.41,D
36.8931,-95.75934,307.56,2.83,1.61,2025-04-08,1537,T,56,6.1NRT,287.93,31.06,D
36.8647,-95.76199,302.32,2.83,1.61,2025-04-08,1537,T,33,6.1NRT,287.47,16.51,D
36.86278,-95.73114,312.01,2.82,1.6,2025-04-08,1537,T,72,6.1NRT,287.85,45.32,D
36.8588,-95.73882,315.28,2.82,1.6,2025-04-08,1537,T,76,6.1NRT,288.15,56.53,D
34.44517,-81.89288,302.14,1.53,1.22,2025-04-08,1537,T,49,6.1NRT,287.75,8.4,D
34.94629,-85.56714,306.27,1.03,1.02,2025-04-08,1537,T,63,6.1NRT,284.96,8.77,D
34.4537,-82.68622,309.53,1.37,1.16,2025-04-08,1537,T,69,6.1NRT,287.17,14.3,D
35.2534,-88.37008,306.01,1.05,1.02,2025-04-08,1537,T,63,6.1NRT,287.69,7.58,D
34.76094,-87.5843,300.83,1.01,1,2025-04-08,1537,T,42,6.1NRT,287.97,4.38,D
34.15144,-83.67019,300.4,1.23,1.1,2025-04-08,1537,T,36,6.1NRT,290.31,5.1,D
35.43814,-94.03578,302.86,2.09,1.41,2025-04-08,1537,T,19,6.1NRT,288.4,12.78,D
33.68909,-84.05753,302.76,1.2,1.09,2025-04-08,1537,T,43,6.1NRT,289.41,5.6,D
34.75602,-92.45158,307.29,1.62,1.25,2025-04-08,1537,T,62,6.1NRT,289.53,12.63,D
34.06702,-86.99664,306.71,1,1,2025-04-08,1537,T,0,6.1NRT,286.77,8.64,D
33.53366,-86.75974,306.76,1.01,1,2025-04-08,1537,T,58,6.1NRT,292.64,5.38,D
33.10303,-85.29691,304.23,1.09,1.04,2025-04-08,1537,T,58,6.1NRT,289.34,6.89,D
32.69283,-83.67558,302.19,1.3,1.13,2025-04-08,1537,T,23,6.1NRT,291.12,5.27,D
32.14415,-82.48536,303.28,1.56,1.23,2025-04-08,1537,T,55,6.1NRT,292.02,8,D
33.68481,-99.44473,303.17,4.64,1.97,2025-04-08,1537,T,55,6.1NRT,290.81,34.34,D
31.71581,-82.38937,312.94,1.62,1.25,2025-04-08,1537,T,73,6.1NRT,292.01,21.97,D
31.71278,-82.37304,334.44,1.62,1.25,2025-04-08,1537,T,89,6.1NRT,291.12,69.12,D
32.30997,-90.132,302.71,1.13,1.06,2025-04-08,1537,T,47,6.1NRT,292.48,4.3,D
30.82351,-81.92991,311.03,1.81,1.32,2025-04-08,1537,T,71,6.1NRT,290.1,23.04,D
30.81998,-81.91186,304.64,1.81,1.32,2025-04-08,1537,T,47,6.1NRT,289.49,13.37,D
30.82333,-81.91771,312.25,1.81,1.32,2025-04-08,1537,T,72,6.1NRT,290.15,27.49,D
31.41272,-85.57787,311.33,1.11,1.05,2025-04-08,1537,T,71,6.1NRT,290.15,11.59,D
31.40358,-85.57985,308.77,1.11,1.05,2025-04-08,1537,T,68,6.1NRT,290.96,9.33,D
30.80033,-83.28541,305.66,1.48,1.2,2025-04-08,1537,T,26,6.1NRT,292.79,7.16,D
30.5031,-83.01059,304.36,1.56,1.23,2025-04-08,1537,T,59,6.1NRT,292.98,8.46,D
30.28742,-81.97728,301.78,1.85,1.33,2025-04-08,1537,T,39,6.1NRT,288.98,7.89,D
30.0084,-81.74651,308.98,1.94,1.36,2025-04-08,1539,T,68,6.1NRT,293.9,16.79,D
30.00471,-81.72736,308.32,1.95,1.36,2025-04-08,1539,T,63,6.1NRT,295.88,15.28,D
30.02565,-82.82533,317.6,1.64,1.26,2025-04-08,1539,T,78,6.1NRT,294.24,26.59,D
30.01474,-82.82798,308.24,1.64,1.26,2025-04-08,1539,T,41,6.1NRT,293.43,10.48,D
30.90199,-88.59367,305.03,1.01,1,2025-04-08,1539,T,60,6.1NRT,292.07,6.1,D
31.00002,-90.08209,301.73,1.1,1.05,2025-04-08,1539,T,49,6.1NRT,290.22,4.73,D
30.14865,-85.50147,322.05,1.15,1.07,2025-04-08,1539,T,81,6.1NRT,292.67,22.96,D
30.63337,-94.00983,302.68,1.81,1.32,2025-04-08,1539,T,53,6.1NRT,291.28,10.1,D
28.90695,-82.45123,314.88,1.83,1.33,2025-04-08,1539,T,62,6.1NRT,294.56,25.29,D
29.99971,-90.39539,306.34,1.11,1.05,2025-04-08,1539,T,49,6.1NRT,295.59,6.81,D
33.68988,-99.43651,320.05,4.61,1.97,2025-04-08,1715,T,77,6.1NRT,295.11,140.27,D
33.67838,-99.39089,315.37,4.64,1.97,2025-04-08,1715,T,72,6.1NRT,293.78,103.26,D
33.68814,-99.4447,314.88,4.61,1.97,2025-04-08,1715,T,71,6.1NRT,294.86,98.35,D
33.67687,-99.39889,318.07,4.64,1.97,2025-04-08,1715,T,75,6.1NRT,293.91,124.83,D
35.28379,-111.54443,347.86,1,1,2025-04-08,1715,T,94,6.1NRT,298.28,49.07,D
33.7033,-111.67281,321.54,1,1,2025-04-08,1717,T,67,6.1NRT,308.33,8.23,D
33.70178,-111.66236,318.62,1,1,2025-04-08,1717,T,58,6.1NRT,306.99,5.58,D
33.41481,-110.85727,321.19,1.02,1.01,2025-04-08,1717,T,69,6.1NRT,305.1,10.72,D
31.55835,-106.38433,315.66,1.8,1.32,2025-04-08,1717,T,42,6.1NRT,300.16,10.96,D
32.731,-114.44421,354.82,1.11,1.05,2025-04-08,1717,T,97,6.1NRT,310.34,72.87,D
28.16329,-109.84576,322.5,1.28,1.12,2025-04-08,1717,T,56,6.1NRT,310.19,9.3,D
28.16254,-109.85242,322.64,1.28,1.12,2025-04-08,1717,T,49,6.1NRT,311.8,9.63,D
25.17631,-107.1325,310.38,2.21,1.44,2025-04-08,1717,T,22,6.1NRT,299.45,18.29,D
25.16351,-107.13348,310.29,2.21,1.44,2025-04-08,1717,T,17,6.1NRT,299.77,16.46,D
25.17074,-107.11387,314.74,2.22,1.44,2025-04-08,1717,T,54,6.1NRT,301.35,28.07,D
24.69955,-107.28539,331.06,2.2,1.44,2025-04-08,1720,T,63,6.1NRT,313.24,52.77,D
24.33751,-106.25339,316.57,2.68,1.57,2025-04-08,1720,T,67,6.1NRT,293.42,57.89,D
24.34453,-106.25836,310.02,2.68,1.57,2025-04-08,1720,T,44,6.1NRT,293.82,36.63,D
24.2935,-106.21442,310.1,2.7,1.57,2025-04-08,1720,T,22,6.1NRT,297.63,28.93,D
48.80079,-97.82435,311.52,2.05,1.39,2025-04-08,1711,T,69,6.1NRT,278.79,34.8,D
48.79474,-97.79833,306.09,2.06,1.4,2025-04-08,1711,T,44,6.1NRT,278.34,24.3,D
48.79764,-97.83148,303.74,2.05,1.39,2025-04-08,1711,T,57,6.1NRT,278.61,23.31,D
48.79171,-97.80537,312.52,2.06,1.4,2025-04-08,1711,T,73,6.1NRT,278.75,40.13,D
48.33148,-97.53338,300.56,2.19,1.44,2025-04-08,1711,T,39,6.1NRT,282.71,15.21,D
48.93111,-111.71284,314.46,1.29,1.13,2025-04-08,1711,T,75,6.1NRT,288.75,16.21,D
48.93132,-111.71967,309.15,1.29,1.13,2025-04-08,1711,T,68,6.1NRT,288.46,10.6,D
48.92955,-111.70255,303.37,1.28,1.12,2025-04-08,1711,T,25,6.1NRT,288.19,5.4,D
43.14627,-95.92928,301.38,3.9,1.84,2025-04-08,1711,T,47,6.1NRT,285.08,20.62,D
43.13437,-95.88519,320.13,3.92,1.84,2025-04-08,1711,T,80,6.1NRT,286.16,120.53,D
43.14241,-95.88602,321.38,3.92,1.84,2025-04-08,1711,T,81,6.1NRT,286.91,129.5,D
41.97232,-95.30128,301.57,4.61,1.97,2025-04-08,1711,T,48,6.1NRT,286.09,34.24,D
44.22875,-107.77233,303.5,1.01,1.01,2025-04-08,1711,T,49,6.1NRT,282.15,3.74,D
44.22689,-107.76012,310.4,1.01,1.01,2025-04-08,1711,T,70,6.1NRT,283.5,8.2,D
44.22003,-107.77489,326.59,1.01,1.01,2025-04-08,1711,T,84,6.1NRT,282.84,23.17,D
44.21817,-107.76266,340.72,1.01,1.01,2025-04-08,1711,T,92,6.1NRT,283.46,43.49,D
39.66981,-96.79645,310.53,4.47,1.94,2025-04-08,1713,T,70,6.1NRT,289.37,74.8,D
39.65709,-96.74895,305.68,4.5,1.95,2025-04-08,1713,T,62,6.1NRT,288.61,48.21,D
39.66706,-96.80428,307.97,4.47,1.94,2025-04-08,1713,T,58,6.1NRT,289.34,54.27,D
39.65467,-96.75697,309.14,4.5,1.95,2025-04-08,1713,T,67,6.1NRT,288.76,63.03,D
40.89469,-102.65129,313.65,1.86,1.33,2025-04-08,1713,T,70,6.1NRT,294.13,19.48,D
40.88333,-102.65543,339.65,1.86,1.33,2025-04-08,1713,T,91,6.1NRT,294.29,94.88,D
41.88597,-110.09348,307.4,1.01,1,2025-04-08,1713,T,40,6.1NRT,288.34,4.09,D
41.88435,-110.08176,316.28,1.01,1,2025-04-08,1713,T,77,6.1NRT,289.04,10.58,D
38.9986,-96.64148,309.45,4.79,2,2025-04-08,1713,T,67,6.1NRT,290.33,79.27,D
38.99832,-96.64912,308.69,4.79,2,2025-04-08,1713,T,65,6.1NRT,290.27,76.25,D
36.97585,-99.16048,313.13,3.87,1.83,2025-04-08,1713,T,36,6.1NRT,295.64,51.67,D
36.96558,-99.12002,315.63,3.9,1.84,2025-04-08,1713,T,56,6.1NRT,295.38,68.19,D
36.96832,-99.17083,310.91,3.87,1.83,2025-04-08,1713,T,63,6.1NRT,295.65,48.59,D
36.95827,-99.13033,324.47,3.9,1.84,2025-04-08,1713,T,81,6.1NRT,295.65,137.98,D
39.95304,-122.28146,301.67,3.92,1.84,2025-04-08,1851,T,33,6.1NRT,288.24,22.76,D
39.78113,-122.01945,301.85,4.11,1.88,2025-04-08,1851,T,42,6.1NRT,288.58,24.69,D
39.27688,-121.87536,312,4.34,1.92,2025-04-08,1851,T,52,6.1NRT,290.32,82.69,D
38.91259,-122.0086,311.11,4.38,1.93,2025-04-08,1851,T,46,6.1NRT,290.9,76.15,D
18.56429,-69.59126,317.44,4.47,1.94,2025-04-08,1821,A,68,6.1NRT,298.02,67.74,D
18.56746,-69.59548,315.62,4.47,1.94,2025-04-08,1821,A,64,6.1NRT,297.85,58.01,D
18.68071,-70.02219,318.45,4.79,2,2025-04-08,1821,A,70,6.1NRT,294.58,107.49,D
18.69797,-70.02598,314.52,4.79,2,2025-04-08,1821,A,59,6.1NRT,293.58,73.6,D
18.68176,-70.0306,327.3,4.79,2,2025-04-08,1821,A,80,6.1NRT,294.8,194.09,D
20.88187,-156.66283,312.31,2.64,1.56,2025-04-08,2036,T,0,6.1NRT,299.72,31.55,D
